train_id,name,item_condition_id,category_name,category_name 1,category_name 2,category_name 3,category_name 4,category_name 5,brand_name,price,high_priced,shipping,item_description,has_offer
447658,Nook,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,General Electric,46.0,0,0,Brand new never opened,0
448035,iPad mini,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,96.0,0,0,Othet than the cracked screen its flawless.,0
448501,Samsung Galaxy Tab 3,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,17.0,0,1,Compatible with Samsung Galaxy Tab S 10.5 Up to 120 hours of standby time Tablet sits in a comfortable viewing position. Models to provide protection and allow enhanced typing with your existing device. Plastic material Offers durability. Bluetooth 3.0 technology Provides simple pairing with your device. Enables fast and accurate typing Plus quick access to Android functionalities through Galaxy hotkeys. Rechargeable via micro USB So you can easily keep your keyboard ready for use (micro USB cable not included). Seamless design For a sleek and stylish look,0
449357,Turcom drawing tablet,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,61.0,0,0,"Newish, works perfectly fine. Has the charger and stylus and the stylus stand with it. Everything is in the box. It also comes with a DVD on how to use it which I never touched there's no scratches to either of the items and I only used this two times and I decided it wasn't for me.",0
449916,Kurio Touch 4S,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,22.0,0,0,Android Tablet for kids. Removable case. Charger not included. Charged by micro USB.,0
451286,Nabi tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,36.0,0,0,Comes with box my kids lost the charger but they're cheap on amazon! Case included,0
451543,iPad,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,106.0,1,0,Awesome IPad 2 in great shape. Didn't use it much since I Prefer android. Been in case since bought. Chat me any questions u might have. Thx for looking.,0
451996,iPad 16 GB last markdown,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,124.0,1,0,1st gen Brand new They are 189 on Amazon,0
452054,Zagg Keyboard For iPad Mini 4,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,14.0,0,0,- was given as a gift - lightly used Bluetooth keyboard for iPad mini 4 - great for work and school!,0
452239,Rca 2 In 1 tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,UltimateTV RCA,31.0,0,0,Like new blue rca 7in tablet with removable case and key board. Uses universal charger. Paid [rm] asking [rm] that's 50% off. Great Christmas gift,0
453164,Apple iPod Touch 4th Generation 8 GB,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,70.0,0,0,Black/Grey 32g Couple scratches on screen but still works perfectly!!! Send me an offer No charger but I may have the box still Check out my other listings and bundle!!!,1
454790,Polaroid tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,21.0,0,1,Barely used. This is by no means the greatest tablet ever. But it functions and would be a nice starter tablet for maybe a younger kid. It connects to wifi. It doesn't really have a good working app store but it already has the main social media apps installed which work well. The browser also works. I've seen some articles about how to get Google play store on it but never tried it. It's about 8 inches by 5 inches Included in the purchase is the tablet and the charger,0
455441,Kurio Xtreme 2,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,30.0,0,1,"PLEASE READ THE FOLLOWING BEFORE PURCHASING THANK YOU!!!!! 7 inch touch screen 1024x600 pixels Android 5.0 lollipop 16 GB storage 1gb ram Front camera 0.3 mpx rear cam 2.1 mpx Micro USB 2.0 and has a micro sdhc card slot Bluetooth compatible Comes pre loaded with over 60 apps It comes with the tablet ,pink bumper, power adapter, USB cable, original box, screen protector ( already on the tablet ) and the stand ( already on tablet )",0
455497,iPad Mini 16gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,125.0,1,1,Color: Black Comes with original box In good condition Will negotiate,0
455585,Apple iPad2 16GB like new WIFI [rm],2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,120.0,1,1,"No dents. Screen is perfect. Wifi. Passcode removed and iPad will be reset. Includes charger, car charger and original box. Rarely used. Price is firm.",0
456055,Kindle,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,26.0,0,0,Amazon kindle! Asking 20 obo. Will come with a charger (basic android cord),0
457992,Apple Ipad Air 2,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,250.0,1,1,32 GB Cellular & Wifi. Carrier is Verizon. Minor scratches on screen. No cracks. Buyer provides charger . This item is not negotiable .,0
458739,iPad 16 GB with case,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,60.0,0,1,iPad 2 16gb Functionally everything still works Crack at the top It is clean the flash just makes it look dirty Comes with lime green cover and one charger cord,0
459089,Samsung Galaxy Tab 3,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,65.0,0,1,"Samsung Galaxy Tab 4 (7.0"") Good condition Comes with charger and box with manuals Fast Free Shipping!!! WiFi Two free cases",0
459497,iPad Pro 12.9 inch 128 GB LTE Space Gray,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,780.0,1,1,Selling my iPad Pro 12.9 inch 128GB LTE Almost new burly used it has all accessories and box Storage 128GB Wireless + LTE new is [rm] Include apple Pencel No scratch or damage any where,0
459661,Ipad pro 9.7 inch wifi cellular 32gb,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,411.0,1,0,Recently I bought it from the Best Buy store. It's open box (Geek Squad Certified). Condition: Excellent Comes with all original accessories plus one year warranty from the apple UPC: 888462808590 Serial No: DMPSN6LKH1MR,0
460347,Tablet Case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,7.0,0,0,"Just a simple tablet case! It's a really pretty blue with a sparkly blue pattern. If you have questions, feel free to comment and let me know!",0
460502,Apple Ipad 2 16GB Wifi,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,60.0,0,1,I have a 32 gb iPad for sale. In great condition minus the scratch on the metal in picture 3. Will be wiped clean before shipping out. iCloud is unlocked. Price is firm.,1
460817,Andriod Tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,26.0,0,0,"Android tablet, very thin crack on screen, but doesn't effect it",0
460939,Tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,41.0,0,0,"LG G pad 7.0 Absolutely nothing wrong with it, we just don't use it. Comes with the box, all directions, and a charger. PRICE FIRM.",0
461014,Broken Kindle - does not work,5,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,10.0,0,1,"I thought someone might want this for parts. It's a Kindle but since it doesn't turn on, I don't know much more about it. My nephew left it at my house, but doesn't want it back because it's broken.",0
461595,Giraffe iPad mini case,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,7.0,0,0,Used but still in good condition,0
462212,Logitech iPad mini keyboard,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Logitech,19.0,0,0,Brand new keyboard! Never used!,0
462324,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,156.0,1,0,iPad mini.16gb. Wifi & cellular. Will come with a free case. Charger not included.,0
462380,64 GB WIFI + ATT ipad 1st gen,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,75.0,0,1,"Excellent condition , no scratches on screen or back . Nothing locked",0
462833,Ipod Touch 3rd Generation,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,54.0,0,0,Never used it. Works perfectly. Comes with everything.,0
462905,Samsung Galaxy Tab 3,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,40.0,0,1,samsung galaxy tab 2 8gb wi-fi,0
463290,Ipad 3 generation,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,56.0,0,0,iPad 1 generation 64gb wifi 9.7 inch black Model # MC497LL Serial # HW102FLAETV Missing charger Fair condition Works great,0
464282,Kindle Fire HD 7 3rd generation 16 Gb,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,26.0,0,0,"This is in excellent shape. Has hardly been used. Comes with USB cord, but I don't have the original charger that plugs into the wall. I've been able to use other chargers though, and they work just fine.",0
464576,Andriod Tablet,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,20.0,0,1,Powers on. No locks. No chips or cracks. Older model. 7 inch tablet. Powers on and holds a charge. Connects to wifi.,0
465039,Andriod Tablet,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,42.0,0,0,Idea USA 7inch android tablet. Comes with -tablet in original packaging -USB cord -pink case Does not come with charger but I will ship it out fully charged (USB cord can be used to charge the tablet) PLEASE READ!!! -forgot the passcode so the tablet needs to be rest before using (YouTube videos can help with this) i am open to offers :),1
465174,Amazon Kindle,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,27.0,0,0,Barely used,0
465881,iHome Stylus Pen,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,7.0,0,1,New in Box iHome Stylus Pen Doubles as a ballpoint pen,0
466234,IPod Classic 5th Generation 120 gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,74.0,0,0,Classic 6th generation iPod in silver. Normal wear and tear with a few small scratches in the screen but not cracked anywhere. Back has a few scratches and scuffs but nothing that a case wouldn't fix! Included is a USB charging cord (not Apple) Works perfectly! This iPod has been so good to me over the years!!,0
467596,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,"Custom designed for the Samsung Galaxy Tab 2 7"" Tablet, this case features a combination of functionality and style. Bluetooth keyboard delivers wireless operation, tactile keyboard with high-performance optimized keys. Access to all features and controls. Compact and functional design. Made from premium quality PU leather for a classy look. * Stylish, and high grade protective PU leather case with all cutouts for the button, camera and speakers * Supports all system operations * Display stand for easy viewing * Built-In Lithium Rechargeable battery * Energy-Saving keyboard sleep mode * Waterproof and dustproof design * Lightweight, compact, easy to carry and handle Item Dimensions: 7.30"" x 0.07"" x 10.40"" Item Weight: 1.30lbs Offers and combined shipping welcome",0
468280,iPad Air 2 elegant case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,6.0,0,1,iPad Air 2 elegant case,0
468489,iPod 5th Generation,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,159.0,1,0,Has 2 small dents. Doesn't effect the screen,0
468801,iPad Air 32GB,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,196.0,1,0,I no longer use this device due to getting another one. The price is negotiable. This device works perfect no cracks or anything like that. If you need anymore information about the device let me know.,0
469142,Vera Bradley iPad Air or tablet holder,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,12.0,0,1,Smaller tablets iPad Air size Only used a few times Still great condition Comes from smoke free house,0
469569,iPad Air case NWT,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Targus,9.0,0,0,Targus iPad Air case brand new with stylus. Only pulled out to take a pic.,0
469580,Ipod nano 5th generation,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,49.0,0,1,"On Amazon it's going for [rm]. 16GB. Grey. In great condition. Works excellent. The power botton presses on one side, which does not affect the functionality. Still functions like a normal power bottun. Holds a great charge. Includes charger. Factory reset and ready to use.",0
470956,iPad Air first gen case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,Brand new free shipping Price is firm,0
472439,iPad mini Paul frank Julius case stand,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,10.0,0,1,"Brand new never used! For iPad mini 1, 2, 3 Pleather body stars and monkey face design Magnetic closure Light gray interior",0
473527,Wholesale lot Nook HD Speck Cases,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,30.0,0,1,Lot includes 32 cases all in retail packaging. You will revive a assortment of pink and purple.,0
474125,Purple iPod,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,54.0,0,0,"Good condition. 8gb. Only comes with iPod, no charger.",0
474623,Kindle fire,5,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,18.0,0,0,"Barely used before cracking the screen. I had just gotten it before moving, cracking the screen, and losing the charging cord.",0
475385,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,200.0,1,1,Been used twice!,0
475510,WINDOWS Surface Rt 32 gbs,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Microsoft,85.0,0,1,Works well and has been a great companion for 2 yrs. Comes with everything you see. Has a screen protector and i might even have a cover for it. I believe there's an 32 gig SD card attached. It's collecting dust so i wish to find it a new home.,0
475809,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,96.0,0,0,8 gb Bought for 120 but never used it. Great conditions no scratches,0
476817,Free Ship iPad Air Case & Bonus items,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,"**Brand New** Ultra Thin Magnetic Smart Cover with Translucent Back Case for Apple iPad Air (5th Gen 9.7"" Full Size iPad) Bonus features: Screen Protector, Cleaning Cloth and Stylus (Silver)",0
480876,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,115.0,1,1,16gb wifi only iPad mini Comes with original box no accessories included Only used 1 or 2 times super clean condition,0
481869,Amazon Fire,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,25.0,0,1,No description yet,0
482237,iPad Mini 2 (read Description),1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,Brand New and Free Shipping This mini iPad 360 rotating cover case can be used for mini iPad model 1/2/3. Smart cover capability puts iPad to sleep when closing and wakes up when I s opened. Adjustable positions either landscape or portrait style. Elastic band holds the iPad security in place when not in use,0
482339,iPad 1 Mini On Hold,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,95.0,0,1,"Good condition iPad mini , nothing is wrong with it , I just never use it anymore. Perfect for iMessage,FaceTime, videos and movies and so much more. Charger not included , price negotiable",0
482721,Smart Cover for Apple iPad Mini 2/3,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,8.0,0,1,"Ultra Thin Magnetic Smart Cover with Translucent Back. Compatible with an Apple iPad Mini 2 / Mini 3 Retina Display. Bundle includes: Case, Screen Protector, Cleaning Cloth and Stylus Asking [rm] OBO. Free shipping.",0
484992,iPad Mini 16gb,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,180.0,1,1,Brand New Never Used Comes With All Accessories,0
485834,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,80.0,0,1,iPad will be factory reset and unlocked. It's in great shape. There's a scratch as displayed in picture 4. Other than that everything works great. Comes with charger,0
486136,iPad W/ Lilly Pulitzer Case,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,99.0,0,0,3rd generation 32 GB iPad wifi + cellular with Lilly Pulitzer iPad case,0
486195,Apple Pencil Reserved for Greatbuy,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,70.0,0,1,Like new. Comes in original box. For use with iPad Pro only,0
487101,53 pencil for app,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,25.0,0,1,"Bluetooth stylus BRANDNEW Still packaged FREESHIP In stores for: [rm] Used for iPad 3+ and iPad mini Download the paper app and get all tools free with pencil Copper color Can be used for • paper app • procreate app • sketchbook app • noteshelf app Use it to write, draw, erase, sketch, blend, and paint! _ The more you bundle, the more you save!",0
488215,Amazon fire case,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,15.0,0,1,Barely used Like new,0
488680,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,160.0,1,1,"Samsung Galaxy 10.1 tablet, 2014 edition. Excellent condition--works fine, charges, no cracks in screen. Comes with charger and case/cover. Open to offers!",1
489162,Kindle 2nd Generation,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,46.0,0,0,This Kindle 2nd Generation is in perfect working condition with no scratches or defects. It includes a purple padded leather case with a suede interior by M-Edge. It also includes the original USB charger.,0
489174,Nook ereader and tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,21.0,0,0,"Includes charging cables, purple case, screen protector Barnes & Noble Nook Tablet 8GB Touchscreen 7"" WiFi Tablet eBook Reader - Android - Dual-Core 1 GHz processor w/ Expandable Memory and Extra-long Battery Life Also has been turned into tablet! Functions amazingly, I just prefer paper books",0
489442,Samsung HMX-F90 HD CMOS Sensor,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,30.0,0,0,This camera has never been used and it's practically new. I do NOT have the charger for it which means that the price is negotiable,0
489559,Apple TV 4 generation 64Gb sealed!!,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,161.0,1,0,"Brand new, sealed",0
490136,Amazon Kindle,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,36.0,0,0,No description yet,0
490864,Ipad Mini 16gb White,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,137.0,1,1,"Tablet in mint condition. It has an incredibly long battery life as most apple products do. It has no problems physically or with the I cloud. I have literally no complaints about this tablet. It comes with a charger. (iCloud is not locked) Not currently negotiating prices for this item. Please, ask questions if you feel something is unclear. Thank you or looking!",0
491926,Galaxy Note 10.1 with Keyboard for leo,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,71.0,0,0,"This Tablet (GT-N8013) comes with a neat bluetooth keyboard. It has an s-pen, 16gb of memory, 2gb of Ram, and Android 5.1.1 custom rom. The tablet works very well and has no scratches. It comes with a custom skin installed, which you can always remove. Charger and 2 cables included.",0
492839,IPad mini 16GB MD531LL/A works great,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,151.0,1,0,No password No iCloud account Nice shape and works great Comes with brand new charger Original box,0
493447,10 Inch Tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,14.0,0,0,No description yet,0
493633,"""The Shields"" iPad Mini Tablet Case",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,Fits iPad mini and mini with Retina Thick walls and for protection With tri-fold stand Color Black,0
494115,Samsung tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,51.0,0,0,Works fine Updated to newest version Price is firm,0
494373,iPad Mini 16gb,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,173.0,1,0,"EUC iPad Mini 2. It is 16gb. Barely used, I have an iPhone 6+ so I just don't have much use for it. It has always been in a case with a protective screen cover. No scratches! I will Include the apple smart case with it (retails for [rm]) but unfortunately I do not have a charger. Please feel free to ask me any questions! This retails for 350, and because of the 10% seller fee the price is firm! WiFi only.",0
495194,Kindle Fire 6 HD (4th Generation)&Case,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,40.0,0,1,Excellent working condition comes with charger outlet and red carrying case. ALSO PRICE IS FIRM,0
495538,Bluetooth keyboard,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,9.0,0,0,ihome type slim bluetooth keyboard cases for ipad 2/3/4/air Comes with the micro USB charger. I take reasonable offers or willing to bundle at a discounted price for a bulk sale with other items-just make a suggestion in the comments!,1
495634,Ipad 2 16gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,130.0,1,0,"Haven't used my iPad for a while. 16gb iPad 2 with Wifi near mint condition, no scratch. Selling it for [rm]. Comes with original packaging, screen protector and leather case.",0
496621,Amazon Fire,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,26.0,0,0,New never used,0
496894,IPad 2 keyboard/cover by Logitech,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Logitech,10.0,0,1,Really good condition. Bought for iPad 2. Keyboard connects to IPad with Bluetooth and has a stand to hold your iPad while you type. Serves double duty as a cover to protect your iPad. Includes charging cord. Used a handful of times but switched to iPad mini. I like this keyboard so much that I bought one for my mini!,0
496959,iPod nano 16GB,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,35.0,0,1,Selling this iPod. Don't need it anymore. I paid 150+ tax. There is no damage on it what so ever. Very good deal. Plz comment if you have any concern.,0
498635,Asus VivoTab RT TF600T 10.1in 32GB(Grey),3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,ASUS,80.0,0,1,"Selling my Asus Vivo Tab running Windows 8.1RT. It comes in original box (no manual), the wall adapter plus charging cable, detachable dock with mousepad and keyboard, and a USB charging adapter. The tablet has been reset to factory settings, and had no issues. I used it for awhile in school for notes but haven't had much use for it other than that. It already has a scratch proof screen protector on it and I can throw in the soft holding case seen in last photo for free if you want it. This tablet goes about [rm] refurbished just by itself and I'm giving the keyboard for practically free. Not looking to barter,but please message me for any extra details, price is up for negotiation",0
499434,Acer Iconia Tab (8 GB WiFi only) & case,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Acer,36.0,0,1,"Excellent condition Acer Iconia Tab (8 GB, Wi-Fi only)in box with original instructions, charger and extra ""pleather"" portfolio case and viewing stand. Matte black, no scratches, Excellent screen. Great for kids, viewing media and as an e-reader. One important NOTE: Charger is broken, but works. Prong adapter slides out so it must be plugged in facing up but still works great. Very reliable, fast processor and sturdy.",0
499619,Apple iPad 1st Gen 16GB Wifi EUC,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,50.0,0,1,"Used but in good condition 16 gb , no built in wifi but is wifi accessible black screen, silver back. 9.7"" 1 slight dent and some scratches on back. Factory reset as if fresh out of the box Screen is Perfect! PRICE REDUCED FOR QIUCK SALE AND SAME DAY SHIPPING!",0
499973,Basically New! Used ONCE!,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,35.0,0,1,"Rest back to factory default settings as you can see in the 4th pic. Basically brand new. Just opened the box and Downloaded an app. Husband thought he was going to need it for work but never did. Comes with box, manuals and a couple chargers Fast free shipping! Features: Android 4.1 Jelly Bean, 7 inches Display MediaTek 8317 Dual Core 1.2 GHz 8 GB Flash Memory, 1 GB RAM Memory 8-hour battery life 0.3M front webcam Product Information Summary Screen Size 7 inches Max Screen Resolution 1024 x 600 pixels Processor 1.2 GHz Mediatek 8317 Dual Core",0
